8	1	256	51051	50899	1
8	3	8	71221	4	1
8	3	8	76017	4800	1
8	3	8	80817	9600	1
8	3	8	85617	14400	1
8	3	8	90417	19200	1
8	3	8	95217	24000	1
8	3	252	99851	28634	1
8	3	8	100017	28800	1
8	3	254	101290	30073	2
8	3	8	104817	33600	1
8	3	252	108330	37113	1
8	3	8	109617	38400	1
8	3	8	114417	43200	1
8	3	8	119217	48000	1
8	3	8	124017	52800	1
8	3	8	128817	57600	1
8	3	8	133617	62400	1
8	3	8	138417	67200	1
8	3	108	143217	72000	1
8	3	254	144650	73433	1
8	3	108	148017	76800	1
8	3	108	152817	81600	1
8	3	108	157617	86400	1
8	3	251	158569	87352	2
8	3	108	162417	91200	1
8	3	108	167217	96000	1
8	3	108	172017	100800	1
8	3	108	176817	105600	1
8	3	108	181617	110400	1
8	3	108	186417	115200	1
8	3	108	191217	120000	1
8	3	108	196017	124800	1
8	3	108	200817	129600	1
8	3	108	205617	134400	1
8	3	253	213769	142552	1
8	4	3	310542	1	1
8	4	3	315341	4800	2
8	4	3	320141	9600	1
8	4	3	324941	14400	1
8	4	3	329741	19200	1
8	4	3	334541	24000	1
8	4	3	339341	28800	1
8	4	3	344141	33600	1
8	4	3	348941	38400	1
8	4	3	353741	43200	1
8	4	3	358541	48000	1
8	4	3	363341	52800	1
8	4	3	368141	57600	1
8	4	3	372941	62400	1
8	4	3	377741	67200	1
8	4	3	382541	72000	1
8	4	3	387341	76800	1
8	4	3	392141	81600	1
8	4	3	396941	86400	1
8	4	3	401741	91200	1
8	4	3	406541	96000	1
8	4	3	411341	100800	1
8	4	3	416141	105600	1
8	4	3	420941	110400	1
8	4	3	425741	115200	1
8	4	3	430541	120000	1
8	4	3	435341	124800	1
8	4	3	440141	129600	1
8	4	3	444941	134400	1
8	4	3	449741	139200	1
8	4	3	454541	144000	1
8	4	3	459341	148800	1
8	4	3	464141	153600	1
8	4	3	468941	158400	1
8	4	103	473741	163200	1
8	4	103	478541	168000	1
8	4	103	483341	172800	1
8	4	251	486885	176344	1
8	4	103	488141	177600	1
8	4	103	492941	182400	1
8	4	103	497741	187200	1
8	4	103	502541	192000	1
8	4	103	507341	196800	1
8	4	103	512141	201600	1
8	4	103	516941	206400	1
8	4	103	521741	211200	1
8	4	103	526541	216000	1
8	4	103	531341	220800	1
8	4	103	536141	225600	1
8	4	253	544003	233462	1
8	5	10	641070	1	1
8	5	10	645869	4800	1
8	5	10	650669	9600	1
8	5	10	655469	14400	1
8	5	10	660269	19200	1
8	5	10	665069	24000	1
8	5	10	669869	28800	1
8	5	10	674669	33600	1
8	5	10	679469	38400	1
8	5	10	684269	43200	1
8	5	10	689069	48000	1
8	5	10	693869	52800	1
8	5	10	698669	57600	1
8	5	10	703469	62400	1
8	5	110	708269	67200	1
8	5	110	713069	72000	1
8	5	110	717869	76800	1
8	5	251	720161	79092	1
8	5	110	722669	81600	1
8	5	110	727469	86400	1
8	5	110	732269	91200	1
8	5	110	737069	96000	1
8	5	110	741869	100800	1
8	5	110	746669	105600	1
8	5	110	751469	110400	1
8	5	110	756269	115200	1
8	5	110	761069	120000	1
8	5	110	765869	124800	1
8	5	110	770669	129600	1
8	5	253	778720	137651	1
8	6	1	875568	1	1
8	6	1	880367	4800	1
8	6	1	885167	9600	1
8	6	1	889967	14400	1
8	6	1	894767	19200	1
8	6	1	899567	24000	1
8	6	1	904367	28800	1
8	6	1	909167	33600	1
8	6	1	913967	38400	1
8	6	1	918767	43200	1
8	6	1	923567	48000	1
8	6	1	928367	52800	1
8	6	1	933167	57600	1
8	6	1	937967	62400	1
8	6	101	942767	67200	1
8	6	101	947567	72000	1
8	6	101	952367	76800	1
8	6	101	957167	81600	1
8	6	251	960157	84590	1
8	6	101	961967	86400	1
8	6	101	966767	91200	1
8	6	101	971567	96000	1
8	6	101	976367	100800	1
8	6	101	981167	105600	1
8	6	101	985967	110400	1
8	6	101	990767	115200	1
8	6	101	995567	120000	1
8	6	101	1000367	124800	1
8	6	101	1005167	129600	1
8	6	253	1012956	137389	1
8	7	4	1110066	0	1
8	7	4	1114866	4800	1
8	7	4	1119666	9600	1
8	7	4	1124466	14400	1
8	7	4	1129266	19200	1
8	7	4	1134066	24000	1
8	7	4	1138866	28800	1
8	7	4	1143666	33600	1
8	7	4	1148466	38400	1
8	7	4	1153266	43200	1
8	7	4	1158066	48000	1
8	7	4	1162866	52800	1
8	7	4	1167666	57600	1
8	7	4	1172466	62400	1
8	7	104	1177266	67200	1
8	7	104	1182066	72000	1
8	7	104	1186866	76800	1
8	7	104	1191666	81600	1
8	7	104	1196466	86400	1
8	7	252	1200953	90887	1
8	7	104	1201266	91200	1
8	7	104	1206066	96000	1
8	7	104	1210866	100800	1
8	7	104	1215666	105600	1
8	7	104	1220466	110400	1
8	7	104	1225266	115200	1
8	7	104	1230066	120000	1
8	7	104	1234866	124800	1
8	7	104	1239666	129600	1
8	7	254	1251351	141285	2
8	8	14	1344564	0	2
8	8	14	1349364	4800	1
8	8	14	1354164	9600	1
8	8	14	1358964	14400	1
8	8	14	1363764	19200	1
8	8	251	1366870	22306	1
8	8	14	1368564	24000	1
8	8	14	1373364	28800	1
8	8	253	1377910	33346	1
8	8	14	1378164	33600	1
8	8	14	1382964	38400	1
8	8	251	1383510	38946	1
8	8	14	1387764	43200	1
8	8	253	1391510	46946	1
8	8	14	1392564	48000	1
8	8	252	1393429	48865	2
8	8	14	1397364	52800	1
8	8	14	1402164	57600	1
8	8	14	1406964	62400	1
8	8	14	1411764	67200	1
8	8	254	1416149	71585	1
8	8	114	1416564	72000	1
8	8	114	1421364	76800	1
8	8	251	1425429	80865	1
8	8	114	1426164	81600	1
8	8	114	1430964	86400	1
8	8	114	1435764	91200	1
8	8	114	1440564	96000	1
8	8	114	1445364	100800	1
8	8	114	1450164	105600	1
8	8	114	1454964	110400	1
8	8	114	1459764	115200	1
8	8	114	1464564	120000	1
8	8	114	1469364	124800	1
8	8	114	1474164	129600	1
8	8	114	1478964	134400	1
8	8	253	1486708	142144	1
8	9	256	2925085	1341196	1
8	11	4	2945277	0	2
8	11	4	2950077	4800	1
8	11	4	2954877	9600	1
8	11	4	2959677	14400	1
8	11	4	2964477	19200	1
8	11	4	2969277	24000	1
8	11	4	2974077	28800	1
8	11	4	2978877	33600	1
8	11	4	2983677	38400	1
8	11	4	2988477	43200	1
8	11	4	2993277	48000	2
8	11	4	2998077	52800	1
8	11	4	3002877	57600	1
8	11	4	3007677	62400	1
8	11	104	3012477	67200	1
8	11	104	3017277	72000	1
8	11	251	3017563	72286	2
8	11	104	3022077	76800	1
8	11	104	3026877	81600	1
8	11	104	3031677	86400	1
8	11	104	3036477	91200	1
8	11	104	3041277	96000	1
8	11	104	3046077	100800	1
8	11	104	3050877	105600	1
8	11	104	3055677	110400	1
8	11	104	3060477	115200	1
8	11	104	3065277	120000	1
8	11	104	3070077	124800	1
8	11	104	3074877	129600	1
8	11	253	3083642	138365	1
8	12	7	3179776	1	1
8	12	7	3184575	4800	1
8	12	7	3189375	9600	1
8	12	7	3194175	14400	1
8	12	251	3195000	15225	2
8	12	7	3198975	19200	1
8	12	7	3203775	24000	1
8	12	7	3208575	28800	1
8	12	7	3213375	33600	1
8	12	7	3218175	38400	1
8	12	7	3222975	43200	1
8	12	253	3224760	44985	1
8	12	7	3227775	48000	1
8	12	252	3231000	51225	1
8	12	7	3232575	52800	1
8	12	7	3237375	57600	1
8	12	7	3242175	62400	1
8	12	107	3246975	67200	1
8	12	107	3251775	72000	1
8	12	254	3252919	73144	2
8	12	251	3255959	76184	2
8	12	107	3256575	76800	1
8	12	107	3261375	81600	1
8	12	107	3266175	86400	1
8	12	107	3270975	91200	1
8	12	107	3275775	96000	1
8	12	107	3280575	100800	1
8	12	107	3285375	105600	1
8	12	107	3290175	110400	1
