6	1	256	111632	111480	1
6	3	8	131800	4	2
6	3	8	136596	4800	1
6	3	8	141396	9600	1
6	3	8	146196	14400	1
6	3	251	147151	15355	2
6	3	8	150996	19200	1
6	3	8	155796	24000	1
6	3	8	160596	28800	1
6	3	8	165396	33600	1
6	3	8	170196	38400	1
6	3	8	174996	43200	1
6	3	8	179796	48000	1
6	3	8	184596	52800	1
6	3	8	189396	57600	1
6	3	8	194196	62400	1
6	3	8	198996	67200	1
6	3	108	203796	72000	1
6	3	108	208596	76800	1
6	3	108	213396	81600	1
6	3	253	213870	82074	1
6	3	108	218196	86400	1
6	3	108	222996	91200	1
6	3	108	227796	96000	1
6	3	108	232596	100800	1
6	3	108	237396	105600	1
6	3	108	242196	110400	1
6	3	108	246996	115200	1
6	3	108	251796	120000	1
6	3	252	254029	122233	1
6	3	108	256596	124800	1
6	3	108	261396	129600	1
6	3	108	266196	134400	1
6	3	254	274828	143032	2
6	4	3	371121	1	1
6	4	3	375920	4800	1
6	4	3	380720	9600	1
6	4	3	385520	14400	1
6	4	3	390320	19200	1
6	4	3	395120	24000	1
6	4	3	399920	28800	1
6	4	3	404720	33600	1
6	4	3	409520	38400	1
6	4	3	414320	43200	1
6	4	3	419120	48000	1
6	4	3	423920	52800	1
6	4	3	428720	57600	1
6	4	3	433520	62400	1
6	4	3	438320	67200	1
6	4	3	443120	72000	1
6	4	3	447920	76800	1
6	4	3	452720	81600	1
6	4	3	457520	86400	1
6	4	3	462320	91200	1
6	4	3	467120	96000	1
6	4	3	471920	100800	1
6	4	3	476720	105600	1
6	4	3	481520	110400	1
6	4	3	486320	115200	1
6	4	3	491120	120000	1
6	4	3	495920	124800	1
6	4	3	500720	129600	1
6	4	3	505520	134400	1
6	4	3	510320	139200	1
6	4	3	515120	144000	1
6	4	3	519920	148800	1
6	4	3	524720	153600	1
6	4	3	529520	158400	1
6	4	103	534320	163200	1
6	4	103	539120	168000	1
6	4	103	543920	172800	1
6	4	103	548720	177600	1
6	4	103	553520	182400	1
6	4	103	558320	187200	1
6	4	103	563120	192000	1
6	4	103	567920	196800	1
6	4	103	572720	201600	1
6	4	252	574343	203223	1
6	4	103	577520	206400	1
6	4	103	582320	211200	1
6	4	103	587120	216000	1
6	4	103	591920	220800	1
6	4	103	596720	225600	1
6	4	254	604422	233302	1
6	5	10	701647	0	2
6	5	10	706447	4800	1
6	5	10	711247	9600	1
6	5	10	716047	14400	1
6	5	10	720847	19200	1
6	5	10	725647	24000	1
6	5	10	730447	28800	1
6	5	10	735247	33600	1
6	5	10	740047	38400	1
6	5	10	744847	43200	1
6	5	10	749647	48000	1
6	5	10	754447	52800	1
6	5	10	759247	57600	1
6	5	10	764047	62400	1
6	5	110	768847	67200	1
6	5	110	773647	72000	1
6	5	110	778447	76800	1
6	5	110	783247	81600	1
6	5	252	783939	82292	1
6	5	110	788047	86400	1
6	5	110	792847	91200	1
6	5	110	797647	96000	1
6	5	110	802447	100800	1
6	5	110	807247	105600	1
6	5	110	812047	110400	1
6	5	110	816847	115200	1
6	5	110	821647	120000	1
6	5	110	826447	124800	1
6	5	110	831247	129600	1
6	5	254	838977	137330	2
6	6	1	936145	0	1
6	6	1	940945	4800	1
6	6	1	945745	9600	1
6	6	1	950545	14400	1
6	6	1	955345	19200	1
6	6	1	960145	24000	1
6	6	1	964945	28800	1
6	6	1	969745	33600	1
6	6	1	974545	38400	1
6	6	1	979345	43200	1
6	6	1	984145	48000	1
6	6	1	988945	52800	1
6	6	1	993745	57600	1
6	6	1	998545	62400	1
6	6	101	1003345	67200	1
6	6	101	1008145	72000	1
6	6	101	1012945	76800	1
6	6	101	1017745	81600	1
6	6	101	1022545	86400	1
6	6	101	1027345	91200	1
6	6	101	1032145	96000	1
6	6	252	1032734	96589	1
6	6	101	1036945	100800	1
6	6	101	1041745	105600	1
6	6	101	1046545	110400	1
6	6	101	1051345	115200	1
6	6	101	1056145	120000	1
6	6	101	1060945	124800	1
6	6	101	1065745	129600	1
6	6	254	1073533	137388	1
6	7	4	1170643	1	1
6	7	4	1175442	4800	1
6	7	4	1180242	9600	1
6	7	4	1185042	14400	1
6	7	4	1189842	19200	1
6	7	4	1194642	24000	1
6	7	4	1199442	28800	1
6	7	4	1204242	33600	1
6	7	4	1209042	38400	1
6	7	4	1213842	43200	1
6	7	4	1218642	48000	1
6	7	4	1223442	52800	1
6	7	4	1228242	57600	1
6	7	4	1233042	62400	1
6	7	104	1237842	67200	1
6	7	104	1242642	72000	1
6	7	104	1247442	76800	1
6	7	104	1252242	81600	1
6	7	104	1257042	86400	1
6	7	104	1261842	91200	1
6	7	104	1266642	96000	1
6	7	104	1271442	100800	1
6	7	104	1276242	105600	1
6	7	104	1281042	110400	1
6	7	104	1285842	115200	1
6	7	252	1290169	119527	1
6	7	104	1290642	120000	1
6	7	104	1295442	124800	1
6	7	104	1300242	129600	1
6	7	254	1307129	136487	1
6	8	14	1405140	0	1
6	8	14	1409940	4800	1
6	8	14	1414740	9600	1
6	8	14	1419540	14400	1
6	8	14	1424340	19200	1
6	8	14	1429140	24000	1
6	8	14	1433940	28800	1
6	8	14	1438740	33600	1
6	8	14	1443540	38400	1
6	8	14	1448340	43200	1
6	8	252	1452566	47426	1
6	8	14	1453140	48000	1
6	8	14	1457940	52800	1
6	8	14	1462740	57600	1
6	8	14	1467540	62400	1
6	8	14	1472340	67200	1
6	8	254	1476405	71265	2
6	8	114	1477140	72000	1
6	8	114	1481940	76800	1
6	8	252	1483925	78785	1
6	8	114	1486740	81600	1
6	8	114	1491540	86400	1
6	8	114	1496340	91200	1
6	8	114	1501140	96000	1
6	8	114	1505940	100800	1
6	8	114	1510740	105600	1
6	8	254	1512085	106945	1
6	8	251	1513524	108384	2
6	8	114	1515540	110400	1
6	8	114	1520340	115200	1
6	8	114	1525140	120000	1
6	8	114	1529940	124800	1
6	8	114	1534740	129600	1
6	8	114	1539540	134400	1
6	8	253	1547283	142143	2
6	9	256	1702961	58497	1
6	11	4	1723185	1	1
6	11	4	1727984	4800	1
6	11	4	1732784	9600	1
6	11	4	1737584	14400	1
6	11	4	1742384	19200	1
6	11	4	1747184	24000	1
